"","transaction_id","trans_group_en","property_usage_en","procedure_name_en","property_sub_type_en","instance_date","area_id","area_name_en","procedure_area","actual_worth","meter_sale_price"
"1047433","1-11-2023-18142","Sales","Commercial","Sell","Office","2023-06-09","526","Business Bay","43.86","550000.0","12539.9"
"1047607","1-11-2023-34214","Sales","Commercial","Sell","Office","2023-10-25","444","Al Hebiah First","307.51","1837050.0","5973.95"
"1047734","1-11-2023-5999","Sales","Commercial","Sell","Shop","2023-03-02","343","Al Warsan First","68.0","650000.0","9558.82"
"1047746","1-11-2023-5338","Sales","Commercial","Sell","","2023-02-24","435","Al Hebiah Fourth","247.0","3325000.0","13461.54"
"1047810","1-11-2023-35767","Sales","Commercial","Sell","","2023-11-06","350","Al Thanyah Fifth","510.01","5250000.0","10293.92"
"1047855","1-11-2023-31729","Sales","Commercial","Sell","","2023-10-04","410","Palm Jumeirah","58.93","532829.0","9041.73"
"1047977","1-11-2023-633","Sales","Commercial","Sell","Office","2023-01-09","409","Al Barshaa South Third","109.99","745000.0","6773.34"
"1048225","1-11-2023-10058","Sales","Commercial","Sell","Office","2023-04-05","443","Al Thanyah First","67.17","560000.0","8337.06"
"1048409","1-11-2023-23054","Sales","Commercial","Sell","Office","2023-07-20","526","Business Bay","107.66","900000.0","8359.65"
"1048452","1-11-2023-15014","Sales","Commercial","Sell","Office","2023-05-18","526","Business Bay","87.42","770000.0","8808.05"
"1048911","1-11-2023-4364","Sales","Commercial","Sell","Office","2023-02-15","350","Al Thanyah Fifth","140.0","810384.0","5788.46"
"1049079","1-11-2023-3382","Sales","Commercial","Sell","","2023-02-06","441","Al Barsha South Fourth","517.49","2011000.0","3886.07"
"1049506","1-11-2023-1004","Sales","Commercial","Sell","Office","2023-01-12","526","Business Bay","99.92","1280000.0","12810.25"
"1049543","1-11-2023-41459","Sales","Commercial","Sell","Office","2023-12-14","444","Al Hebiah First","111.98","494189.0","4413.19"
"1049604","1-11-2023-40108","Sales","Commercial","Sell","Office","2023-12-06","526","Business Bay","60.24","1050000.0","17430.28"
"1050047","1-11-2023-29635","Sales","Commercial","Sell","Office","2023-09-18","526","Business Bay","29.2","433332.0","14840.14"
"1050190","1-11-2023-9175","Sales","Commercial","Sell","","2023-03-28","410","Palm Jumeirah","624.15","25500000.0","40855.56"
"1050193","1-11-2023-32977","Sales","Commercial","Sell","Office","2023-10-16","526","Business Bay","107.17","1600000.0","14929.55"
"1050242","1-11-2023-23681","Sales","Commercial","Sell","","2023-07-26","350","Al Thanyah Fifth","149.83","564463.0","3767.36"
"1050328","1-11-2023-11075","Sales","Commercial","Sell","Office","2023-04-13","526","Business Bay","76.33","911000.0","11935.02"
"1050436","1-11-2023-32908","Sales","Commercial","Sell","Office","2023-10-12","526","Business Bay","99.92","1100000.0","11008.81"
"1050845","1-11-2023-22909","Sales","Commercial","Sell","","2023-07-19","247","Al Khabeesi","5091.08","22050000.0","4331.1"
"1050846","1-11-2023-32600","Sales","Commercial","Sell","Office","2023-10-11","350","Al Thanyah Fifth","146.42","3546000.0","24218.0"
"1050880","1-11-2023-28479","Sales","Commercial","Sell","Office","2023-09-13","350","Al Thanyah Fifth","90.5","712633.0","7874.4"
"1050949","1-11-2023-11565","Sales","Commercial","Sell","Office","2023-04-18","526","Business Bay","176.11","2843445.0","16145.85"
"1051007","1-11-2023-18023","Sales","Commercial","Sell","Office","2023-06-09","526","Business Bay","69.82","775000.0","11099.97"
"1051246","1-11-2023-7084","Sales","Commercial","Sell","Office","2023-03-14","350","Al Thanyah Fifth","1114.4","11211193.0","10060.3"
"1052079","1-11-2023-20262","Sales","Commercial","Sell","","2023-06-23","410","Palm Jumeirah","1033.43","4282700.0","4144.16"
"1052137","1-11-2023-40337","Sales","Commercial","Sell","Shop","2023-12-07","343","Al Warsan First","4.51","490000.0","108647.45"
"1052455","1-11-2023-26453","Sales","Commercial","Sell","","2023-08-22","350","Al Thanyah Fifth","1002.33","11500000.0","11473.27"
"1052662","1-11-2023-412","Sales","Commercial","Sell","Office","2023-01-06","526","Business Bay","145.59","1451214.0","9967.81"
"1052701","1-11-2023-12635","Sales","Commercial","Sell","Office","2023-05-01","350","Al Thanyah Fifth","105.41","643860.0","6108.15"
"1052752","1-11-2023-15785","Sales","Commercial","Sell","Office","2023-05-24","350","Al Thanyah Fifth","116.3","1187947.0","10214.51"
"1052837","1-11-2023-833","Sales","Commercial","Sell","","2023-01-10","350","Al Thanyah Fifth","955.64","11500000.0","12033.82"
"1052936","1-11-2023-42332","Sales","Commercial","Sell","Office","2023-12-20","350","Al Thanyah Fifth","75.87","870000.0","11466.98"
"1053243","1-11-2023-20343","Sales","Commercial","Sell","","2023-06-26","467","Wadi Al Safa 5","3089.02","8977430.0","2906.24"
"1053450","1-11-2023-29387","Sales","Commercial","Sell","","2023-09-14","410","Palm Jumeirah","623.53","25200000.0","40415.06"
"1053513","1-11-2023-24719","Sales","Commercial","Sell","Office","2023-08-04","350","Al Thanyah Fifth","230.7","2850000.0","12353.71"
"1053917","1-11-2023-9870","Sales","Commercial","Sell","Office","2023-04-04","526","Business Bay","165.09","2665000.0","16142.71"
"1054006","1-11-2023-6046","Sales","Commercial","Sell","Office","2023-03-02","350","Al Thanyah Fifth","95.06","920000.0","9678.1"
"1054433","1-11-2023-30914","Sales","Commercial","Sell","Office","2023-09-27","526","Business Bay","80.36","1000000.0","12444.0"
"1054625","1-11-2023-32205","Sales","Commercial","Sell","","2023-10-09","350","Al Thanyah Fifth","10703.66","121837500.0","11382.79"
"1055256","1-11-2023-23180","Sales","Commercial","Sell","","2023-07-20","343","Al Warsan First","77.0","750000.0","9740.26"
"1055728","1-11-2023-8713","Sales","Commercial","Sell","","2023-03-23","445","Jabal Ali First","875.0","3000000.0","3428.57"
"1056142","1-11-2023-16024","Sales","Commercial","Sell","","2023-05-25","350","Al Thanyah Fifth","1103.08","16000000.0","14504.84"
"1056262","1-11-2023-5334","Sales","Commercial","Sell","Shop","2023-02-24","343","Al Warsan First","73.0","535000.0","7328.77"
"1056966","1-11-2023-27590","Sales","Commercial","Sell","Office","2023-08-31","526","Business Bay","80.36","1200000.0","14932.8"
"1057197","1-11-2023-17507","Sales","Commercial","Sell","","2023-06-06","350","Al Thanyah Fifth","521.97","4600000.0","8812.77"
"1057357","1-11-2023-4368","Sales","Commercial","Sell","Office","2023-02-15","350","Al Thanyah Fifth","129.26","748213.0","5788.43"
"1057893","1-11-2023-5838","Sales","Commercial","Sell","Office","2023-03-01","350","Al Thanyah Fifth","102.01","900000.0","8822.66"
"1058302","1-11-2023-32789","Sales","Commercial","Sell","Office","2023-10-12","350","Al Thanyah Fifth","145.86","1340000.0","9186.89"
"1059074","1-11-2023-26115","Sales","Commercial","Sell","Office","2023-08-17","443","Al Thanyah First","153.57","1200000.0","7814.03"
"1059149","1-11-2023-18476","Sales","Commercial","Sell","Shop","2023-06-13","526","Business Bay","51.85","745077.0","14369.86"
"1059150","1-11-2023-24318","Sales","Commercial","Sell","","2023-08-01","350","Al Thanyah Fifth","545.11","4000000.0","7337.97"
"1059216","1-11-2023-25763","Sales","Commercial","Sell","Office","2023-08-16","443","Al Thanyah First","88.68","859086.0","9687.48"
"1060092","1-11-2023-1794","Sales","Commercial","Sell","Shop","2023-01-20","330","Marsa Dubai","236.81","3250000.0","13724.08"
"1060122","1-11-2023-39739","Sales","Commercial","Sell","","2023-12-01","350","Al Thanyah Fifth","119.53","450314.0","3767.37"
"1060145","1-11-2023-12600","Sales","Commercial","Sell","","2023-05-01","350","Al Thanyah Fifth","580.76","5800000.0","9986.91"
"1060390","1-11-2023-33275","Sales","Commercial","Sell","Shop","2023-10-17","343","Al Warsan First","68.0","805000.0","11838.24"
"1060767","1-11-2023-20599","Sales","Commercial","Sell","Office","2023-06-26","350","Al Thanyah Fifth","163.74","1189854.0","7266.73"
"1061245","1-11-2023-36263","Sales","Commercial","Sell","Office","2023-11-08","350","Al Thanyah Fifth","104.48","960000.0","9188.36"
"1061334","1-11-2023-21269","Sales","Commercial","Sell","Office","2023-07-07","526","Business Bay","53.29","630000.0","11822.11"
"1061469","1-11-2023-38096","Sales","Commercial","Sell","Shop","2023-11-21","343","Al Warsan First","28.0","230000.0","8214.29"
"1061562","1-11-2023-5176","Sales","Commercial","Sell","Office","2023-02-24","444","Al Hebiah First","340.84","2245428.0","6587.92"
"1061831","1-11-2023-12941","Sales","Commercial","Sell","","2023-05-02","442","Al Barsha South Fifth","532.15","1400000.0","2630.84"
"1062173","1-11-2023-9972","Sales","Commercial","Sell","Office","2023-04-05","350","Al Thanyah Fifth","59.27","874033.0","14746.63"
"1062386","1-11-2023-26117","Sales","Commercial","Sell","Office","2023-08-17","443","Al Thanyah First","155.06","1200000.0","7738.94"
"1062678","1-11-2023-4690","Sales","Commercial","Sell","","2023-02-21","361","Muhaisanah Fourth","2462.39","11927250.0","4843.77"
"1062687","1-11-2023-17714","Sales","Commercial","Sell","","2023-06-07","435","Al Hebiah Fourth","615.57","7000000.0","11371.57"
"1062781","1-11-2023-14780","Sales","Commercial","Sell","","2023-05-17","410","Palm Jumeirah","64.79","234300.0","3616.3"
"1062977","1-11-2023-2259","Sales","Commercial","Sell","","2023-01-25","485","Me'Aisem First","86037.62","105149040.0","1222.13"
"1063084","1-11-2023-36834","Sales","Commercial","Sell","","2023-11-13","484","Nadd Hessa","386.31","4450000.0","11519.25"
"1063123","1-11-2023-29095","Sales","Commercial","Sell","","2023-09-13","350","Al Thanyah Fifth","511.64","5100000.0","9967.95"
"1063929","1-11-2023-38761","Sales","Commercial","Sell","Office","2023-11-27","526","Business Bay","29.2","550000.0","18835.62"
"1064507","1-11-2023-38370","Sales","Commercial","Sell","Office","2023-11-23","350","Al Thanyah Fifth","96.86","3500000.0","36134.63"
"1064660","1-11-2023-9323","Sales","Commercial","Sell","Office","2023-03-29","526","Business Bay","80.36","625000.0","7777.5"
"1064676","1-11-2023-26146","Sales","Commercial","Sell","Office","2023-08-17","350","Al Thanyah Fifth","160.17","1400000.0","8740.71"
"1064827","1-11-2023-1606","Sales","Commercial","Sell","Shop","2023-01-19","409","Al Barshaa South Third","79.95","300028.0","3752.71"
"1065307","1-11-2023-14773","Sales","Commercial","Sell","Office","2023-05-17","526","Business Bay","80.36","800000.0","9955.2"
"1065397","1-11-2023-5436","Sales","Commercial","Sell","Office","2023-02-27","526","Business Bay","88.48","676197.0","7642.37"
"1065434","1-11-2023-22394","Sales","Commercial","Sell","","2023-07-17","410","Palm Jumeirah","2702.85","12000948.0","4440.11"
"1065463","1-11-2023-28906","Sales","Commercial","Sell","","2023-09-12","266","Al Satwa","1541.22","16423873.0","10656.41"
"1065590","1-11-2023-34206","Sales","Commercial","Sell","Office","2023-10-25","444","Al Hebiah First","2326.87","13900652.0","5973.97"
"1065712","1-11-2023-40770","Sales","Commercial","Sell","Office","2023-12-11","390","Burj Khalifa","372.1","16000000.0","42999.19"
"1066149","1-11-2023-2396","Sales","Commercial","Sell","Office","2023-01-26","350","Al Thanyah Fifth","84.17","1134239.0","13475.58"
"1066939","1-11-2023-6530","Sales","Commercial","Sell","Office","2023-03-13","526","Business Bay","145.8","2248994.0","15425.2"
"1066965","1-11-2023-28638","Sales","Commercial","Sell","","2023-09-11","435","Al Hebiah Fourth","613.08","5200000.0","8481.76"
"1067114","1-11-2023-24921","Sales","Commercial","Sell","Shop","2023-08-07","343","Al Warsan First","38.0","400000.0","10526.32"
"1067134","1-11-2023-19911","Sales","Commercial","Sell","","2023-06-21","350","Al Thanyah Fifth","518.97","4000000.0","7707.57"
"1067268","1-11-2023-15540","Sales","Commercial","Sell","Office","2023-05-23","443","Al Thanyah First","157.94","1270000.0","8041.03"
"1067668","1-11-2023-29324","Sales","Commercial","Sell","","2023-09-14","352","Al Thanayah Fourth","728.45","9000000.0","12355.0"
"1067889","1-11-2023-21531","Sales","Commercial","Sell","","2023-07-10","410","Palm Jumeirah","59.57","246865.0","4144.13"
"1068196","1-11-2023-8632","Sales","Commercial","Sell","Office","2023-03-23","350","Al Thanyah Fifth","111.38","1870000.0","16789.37"
"1068506","1-11-2023-5367","Sales","Commercial","Sell","Office","2023-02-24","526","Business Bay","87.42","950000.0","10867.08"
"1068507","1-11-2023-16636","Sales","Commercial","Sell","","2023-05-30","414","Al Barshaa South Second","7432.32","16700126.0","2246.96"
"1068982","1-11-2023-13725","Sales","Commercial","Sell","Office","2023-05-09","526","Business Bay","101.03","1333750.0","13201.52"
"1069219","1-11-2023-6487","Sales","Commercial","Sell","Office","2023-03-13","526","Business Bay","181.75","2790963.0","15356.06"
"1069320","1-11-2023-21565","Sales","Commercial","Sell","","2023-07-10","350","Al Thanyah Fifth","1231.97","17000000.0","13799.04"
"1069588","1-11-2023-13388","Sales","Commercial","Sell","Office","2023-05-09","443","Al Thanyah First","84.47","724785.0","8580.38"
"1069742","1-11-2023-42215","Sales","Commercial","Sell","Office","2023-12-20","526","Business Bay","68.53","950000.0","13862.54"
"1069765","1-11-2023-34651","Sales","Commercial","Sell","Office","2023-11-14","350","Al Thanyah Fifth","164.55","1300000.0","7900.33"
"1069847","1-11-2023-41439","Sales","Commercial","Sell","","2023-12-14","350","Al Thanyah Fifth","314.32","3256532.0","10360.56"
"1070006","1-11-2023-22987","Sales","Commercial","Sell","","2023-07-20","352","Al Thanayah Fourth","656.45","7100000.0","10815.75"
"1070036","1-11-2023-18497","Sales","Commercial","Sell","","2023-06-13","350","Al Thanyah Fifth","510.0","5050000.0","9901.96"
"1070126","1-11-2023-21525","Sales","Commercial","Sell","Office","2023-07-11","526","Business Bay","90.06","780000.0","8660.89"
"1070142","1-11-2023-20279","Sales","Commercial","Sell","","2023-06-26","465","Wadi Al Safa 3","1050.35","4522349.0","4305.56"
"1070209","1-11-2023-22828","Sales","Commercial","Sell","Office","2023-07-19","526","Business Bay","124.8","1508705.0","12088.98"
"1070378","1-11-2023-35378","Sales","Commercial","Sell","Shop","2023-11-02","409","Al Barshaa South Third","213.25","2641452.0","12386.64"
"1070387","1-11-2023-7498","Sales","Commercial","Sell","","2023-03-15","445","Jabal Ali First","6.0","19375.0","3229.17"
"1070449","1-11-2023-409","Sales","Commercial","Sell","Office","2023-01-06","526","Business Bay","72.15","773725.0","10723.84"
"1070535","1-11-2023-9185","Sales","Commercial","Sell","","2023-03-31","334","Al Jadaf","1416.44","18505000.0","13064.44"
"1070792","1-11-2023-24563","Sales","Commercial","Sell","Office","2023-08-03","443","Al Thanyah First","166.39","1200000.0","7211.97"
"1071008","1-11-2023-41454","Sales","Commercial","Sell","Office","2023-12-14","444","Al Hebiah First","100.61","444013.0","4413.22"
"1071087","1-11-2023-14663","Sales","Commercial","Sell","","2023-05-16","435","Al Hebiah Fourth","667.09","4900000.0","7345.34"
"1071529","1-11-2023-2366","Sales","Commercial","Sell","","2023-01-26","444","Al Hebiah First","4186.39","28600000.0","6831.66"
"1071549","1-11-2023-22785","Sales","Commercial","Sell","Shop","2023-07-18","343","Al Warsan First","83.0","850000.0","10240.96"
"1072125","1-11-2023-905","Sales","Commercial","Sell","Office","2023-01-11","350","Al Thanyah Fifth","292.72","4096053.0","13993.08"
"1072496","1-11-2023-546","Sales","Commercial","Sell","","2023-01-05","445","Jabal Ali First","600.0","4950000.0","8250.0"
"1072706","1-11-2023-7067","Sales","Commercial","Sell","Office","2023-03-14","350","Al Thanyah Fifth","220.65","2185621.0","9905.38"
"1072723","1-11-2023-1266","Sales","Commercial","Sell","Shop","2023-01-17","343","Al Warsan First","67.0","474935.0","7088.58"
"1073026","1-11-2023-23302","Sales","Commercial","Sell","","2023-07-25","367","Al Suq Al Kabeer","1481.71","68000000.0","45892.92"
"1073044","1-11-2023-43168","Sales","Commercial","Sell","","2023-12-27","343","Al Warsan First","154.0","1740000.0","11298.7"
"1073237","1-11-2023-34272","Sales","Commercial","Sell","Office","2023-10-25","444","Al Hebiah First","359.15","2145630.0","5974.19"
"1073382","1-11-2023-34784","Sales","Commercial","Sell","Office","2023-10-27","526","Business Bay","55.07","1000000.0","18158.71"
"1073383","1-11-2023-34229","Sales","Commercial","Sell","Office","2023-10-24","350","Al Thanyah Fifth","71.35","950000.0","13314.65"
"1073629","1-11-2023-22769","Sales","Commercial","Sell","","2023-07-18","435","Al Hebiah Fourth","946.45","8050000.0","8505.47"
"1074002","1-11-2023-31936","Sales","Commercial","Sell","Office","2023-10-05","526","Business Bay","38.87","500000.0","12863.39"
"1074020","1-11-2023-2908","Sales","Commercial","Sell","Office","2023-02-01","350","Al Thanyah Fifth","81.66","800000.0","9796.72"
"1074883","1-11-2023-12817","Sales","Commercial","Sell","","2023-05-02","410","Palm Jumeirah","139.79","579300.0","4144.07"
"1075051","1-11-2023-10667","Sales","Commercial","Sell","Shop","2023-05-05","526","Business Bay","129.43","2543582.0","19652.19"
"1075083","1-11-2023-20063","Sales","Commercial","Sell","Office","2023-06-23","526","Business Bay","146.14","2246922.0","15375.14"
